,Gata2,Gata1,Klf1,Epor,Hba-a2,Elane,Cebpe,Gfi1,Irf8,Csf1r,Ctsg,groups
10,0.7885922181606293,-0.34246686339378357,-0.6264508333802223,-0.5766562509536743,-0.34005276739597323,-0.6928580322861672,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.5618549709767103,16.0
11,0.8560470718145371,-0.31941272497177126,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.683580866754055,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.5574820320308208,16.0
12,0.8560470718145371,-0.31941272497177126,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.683580866754055,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.5680182830989361,16.0
13,0.9572293472290039,-0.2963585865497589,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.683580866754055,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.5618549709022045,16.0
14,0.9037726378440857,-0.31941272497177126,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.7114123615622521,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.5852706544101238,16.0
15,0.9483578729629517,-0.34246686339378357,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.7152627323567867,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6081335286796093,16.0
16,0.8949011653661728,-0.34246686339378357,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.7152627323567867,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6081335286796093,16.0
17,0.8949011653661728,-0.34246686339378357,-0.6025268200039864,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6186697797477245,16.0
18,0.8949011653661728,-0.34246686339378357,-0.6025268200039864,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6186697797477245,16.0
19,0.9732138252258301,-0.34246686339378357,-0.5874324481189251,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6431341974437237,16.0
20,0.9732138252258301,-0.3059269189834595,-0.5723380762338638,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6727131925523281,16.0
21,0.9057589715719223,-0.3059269189834595,-0.5723380762338638,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6894127558171749,16.0
22,0.9057589715719223,-0.3059269189834595,-0.5572437043488025,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6894127558171749,16.0
23,0.9057589715719223,-0.3059269189834595,-0.5421493324637413,-0.5285523509979249,-0.34005276739597323,-0.7338170634210109,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6788765047490597,16.0
24,0.9394863963127136,-0.3059269189834595,-0.5421493324637413,-0.5285523509979249,-0.34005276739597323,-0.7283902697265148,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6788765047490597,16.0
25,0.9929431039094925,-0.3059269189834595,-0.5572437043488025,-0.5285523509979249,-0.34005276739597323,-0.7136863104999065,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6788765047490597,16.0
26,0.9592156791687012,-0.28287278056144716,-0.5333196909725666,-0.5526043009757996,-0.34005276739597323,-0.7136863104999065,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6788765047490597,16.0
27,0.9592156791687012,-0.3059269189834595,-0.5484140628576278,-0.5526043009757996,-0.34005276739597323,-0.7136863104999065,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6788765047490597,16.0
28,0.9700734853744507,-0.3059269189834595,-0.5484140628576278,-0.5526043009757996,-0.34005276739597323,-0.7229634760320187,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6788765047490597,16.0
29,1.048386145234108,-0.34246686339378357,-0.5484140628576278,-0.5526043009757996,-0.34005276739597323,-0.7229634760320187,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6850398169457912,16.0
30,1.0286568623781205,-0.34246686339378357,-0.5484140628576278,-0.5285523509979249,-0.34005276739597323,-0.7229634760320187,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7017393802106381,16.0
31,0.9414727282524109,-0.34246686339378357,-0.5635084347426891,-0.5285523509979249,-0.34005276739597323,-0.7229634760320187,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7079026924073696,16.0
32,0.9949294358491898,-0.34246686339378357,-0.5333196918666363,-0.5285523509979249,-0.34005276739597323,-0.7082595168054104,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6762939397990704,16.0
33,0.9949294358491898,-0.34246686339378357,-0.5182253199815751,-0.5285523509979249,-0.34005276739597323,-0.7082595168054104,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6929935030639172,15.92
34,0.9949294358491898,-0.34246686339378357,-0.5182253199815751,-0.5285523509979249,-0.34005276739597323,-0.7082595168054104,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6929935030639172,15.84
35,0.9414727282524109,-0.31941272497177126,-0.5333196918666363,-0.5285523509979249,-0.34005276739597323,-0.6989823512732982,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6929935030639172,15.76
36,0.888016020655632,-0.296358585357666,-0.5333196918666363,-0.5285523509979249,-0.34005276739597323,-0.6989823512732982,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7035297541320324,15.68
37,0.9217434453964234,-0.296358585357666,-0.5484140637516975,-0.50450040102005,-0.34005276739597323,-0.6989823512732982,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6824572519212961,15.6
38,0.848557460308075,-0.296358585357666,-0.5484140637516975,-0.50450040102005,-0.34005276739597323,-0.7082595168054104,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7035297541320324,15.52
39,0.7613733261823654,-0.2733044469356537,-0.5333196918666363,-0.50450040102005,-0.34005276739597323,-0.7082595168054104,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6929935030639172,15.44
40,0.7079166185855865,-0.296358585357666,-0.5333196918666363,-0.50450040102005,-0.34005276739597323,-0.7175366823375225,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7202293168008328,15.36
41,0.7753714722394943,-0.296358585357666,-0.5093956784904003,-0.50450040102005,-0.34005276739597323,-0.7175366823375225,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.7096930657327175,15.28
42,0.7079166185855865,-0.31941272377967833,-0.5093956784904003,-0.5285523509979249,-0.34005276739597323,-0.7322406415641308,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7263926289975643,15.2
43,0.6741891938447953,-0.296358585357666,-0.5093956784904003,-0.5285523509979249,-0.34005276739597323,-0.7415178070962429,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7158563779294491,15.12
44,0.6741891938447953,-0.296358585357666,-0.5005660369992256,-0.5285523509979249,-0.34005276739597323,-0.750794972628355,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7508570466935635,15.04
45,0.7079166185855865,-0.31941272377967833,-0.5005660369992256,-0.5285523509979249,-0.3690679371356964,-0.750794972628355,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7508570466935635,14.96
46,0.7416440433263779,-0.31941272377967833,-0.48547166511416434,-0.5285523509979249,-0.3690679371356964,-0.7654989318549633,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7508570466935635,14.88
47,0.8199567031860352,-0.31941272377967833,-0.5005660369992256,-0.5285523509979249,-0.3690679371356964,-0.7654989318549633,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7675566099584102,14.8
48,0.873413410782814,-0.296358585357666,-0.5005660369992256,-0.5285523509979249,-0.3690679371356964,-0.7562217663228512,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7780928610265255,14.72
49,0.8396859860420227,-0.296358585357666,-0.5005660369992256,-0.5285523509979249,-0.3690679371356964,-0.7469446007907391,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7947924242913723,14.64
50,0.8059585613012313,-0.31941272377967833,-0.5005660369992256,-0.5285523509979249,-0.3690679371356964,-0.7469446007907391,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.8053286753594875,14.56
51,0.8059585613012313,-0.28287277936935423,-0.5005660369992256,-0.5285523509979249,-0.3690679371356964,-0.765498930811882,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7947924242913723,14.48
52,0.7722311365604401,-0.28287277936935423,-0.5005660369992256,-0.5285523509979249,-0.3690679371356964,-0.765498930811882,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.8114919875562191,14.4
53,0.7722311365604401,-0.2598186409473419,-0.5005660369992256,-0.5285523509979249,-0.3690679371356964,-0.765498930811882,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.8220282386243344,14.32
54,0.8059585613012313,-0.22327869653701782,-0.5005660369992256,-0.50450040102005,-0.3690679371356964,-0.7747760963439941,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7975638209283352,14.24
55,0.8396859860420227,-0.2002245581150055,-0.5244900503754616,-0.50450040102005,-0.3690679371356964,-0.7747760963439941,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.38439898669719696,-0.8247996346652507,14.16
56,0.8396859860420227,-0.21371036410331726,-0.5244900503754616,-0.4804484510421753,-0.3690679371356964,-0.7894800555706024,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.38439898669719696,-0.8186363224685193,14.08
57,0.8396859860420227,-0.21371036410331726,-0.5244900503754616,-0.4804484510421753,-0.3690679371356964,-0.7894800555706024,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.38439898669719696,-0.8019367592036724,14.0
58,0.8396859860420227,-0.21371036410331726,-0.5093956784904003,-0.4804484510421753,-0.3690679371356964,-0.7709257255494595,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.38439898669719696,-0.8124730102717876,13.92
59,0.8931426954269409,-0.2367645025253296,-0.5093956784904003,-0.4804484510421753,-0.3690679371356964,-0.7802028910815716,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.38439898669719696,-0.8124730102717876,13.84
60,0.839685987830162,-0.2598186409473419,-0.49430130660533905,-0.4804484510421753,-0.3690679371356964,-0.7802028910815716,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8124730102717876,13.76
61,0.7722311341762542,-0.28287277936935423,-0.49430130660533905,-0.50450040102005,-0.3690679371356964,-0.7894800566136837,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8230092614144087,13.68
62,0.7722311341762542,-0.28287277936935423,-0.5093956784904003,-0.50450040102005,-0.3690679371356964,-0.7894800566136837,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8230092614144087,13.6
63,0.7245055663585663,-0.3059269177913666,-0.5093956784904003,-0.50450040102005,-0.3690679371356964,-0.7894800566136837,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8397088246792555,13.52
64,0.7245055663585663,-0.3059269177913666,-0.49430130660533905,-0.50450040102005,-0.3690679371356964,-0.7894800566136837,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8564083879441022,13.44
65,0.646192906498909,-0.3059269177913666,-0.4792069347202778,-0.50450040102005,-0.3690679371356964,-0.804184015840292,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8669446390122175,13.36
66,0.6799203312397003,-0.2924411118030548,-0.49430130660533905,-0.50450040102005,-0.3690679371356964,-0.804184015840292,-0.3073019695281982,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8564083879441022,13.28
67,0.6799203312397003,-0.2924411118030548,-0.5182253199815751,-0.5285523509979249,-0.3690679371356964,-0.804184015840292,-0.3489112854003906,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8564083879441022,13.2
68,0.6799203312397003,-0.2924411118030548,-0.5182253199815751,-0.5285523509979249,-0.3690679371356964,-0.7949068503081799,-0.3489112854003906,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8564083879441022,13.12
69,0.601607671380043,-0.2924411118030548,-0.5031309489905834,-0.5285523509979249,-0.3690679371356964,-0.804184015840292,-0.3489112854003906,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8458721368759871,13.04
70,0.601607671380043,-0.3289810562133789,-0.5182253208756447,-0.50450040102005,-0.3690679371356964,-0.804184015840292,-0.3489112854003906,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8458721368759871,12.96
71,0.601607671380043,-0.3289810562133789,-0.5031309489905834,-0.50450040102005,-0.3690679371356964,-0.804184015840292,-0.3489112854003906,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8458721368759871,12.88
72,0.601607671380043,-0.3059269177913666,-0.4943013074994087,-0.50450040102005,-0.3690679371356964,-0.7949068503081799,-0.3489112854003906,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8564083879441022,12.8
73,0.6353350961208344,-0.25981863975524905,-0.50939567938447,-0.50450040102005,-0.3690679371356964,-0.7949068503081799,-0.3489112854003906,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8669446390122175,12.72
74,0.6353350961208344,-0.25981863975524905,-0.50939567938447,-0.50450040102005,-0.3690679371356964,-0.8096108095347881,-0.3489112854003906,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8607813268154859,12.64
75,0.5818783885240555,-0.2367645013332367,-0.48547166600823405,-0.50450040102005,-0.3690679371356964,-0.8243147687613964,-0.3489112854003906,-0.3237529397010803,-0.46655244708061216,-0.42220208048820496,-0.8607813268154859,12.56
76,0.5818783885240555,-0.25981863975524905,-0.4943013074994087,-0.50450040102005,-0.3690679371356964,-0.8243147687613964,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.42220208048820496,-0.8607813268154859,12.48
77,0.5481509637832641,-0.25981863975524905,-0.47920693561434746,-0.4804484510421753,-0.3690679371356964,-0.8335919342935085,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.42220208048820496,-0.8713175778836012,12.4
78,0.5035657286643982,-0.2367645013332367,-0.4943013074994087,-0.4804484510421753,-0.3690679371356964,-0.8243147687613964,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.42220208048820496,-0.8713175778836012,12.32
79,0.4252530688047409,-0.2367645013332367,-0.4943013074994087,-0.4804484510421753,-0.3690679371356964,-0.8243147687613964,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.8818538289517164,12.24
80,0.3915256440639496,-0.2367645013332367,-0.4943013074994087,-0.50450040102005,-0.3690679371356964,-0.8243147687613964,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.8818538289517164,12.16
81,0.3915256440639496,-0.25981863975524905,-0.4943013074994087,-0.50450040102005,-0.3690679371356964,-0.8243147687613964,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.8923900800198317,12.08
82,0.33806893646717073,-0.22327869534492492,-0.5093956784904003,-0.50450040102005,-0.3690679371356964,-0.8390187279880047,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9239988326281309,12.0
83,0.3043415117263794,-0.22327869534492492,-0.5244900503754616,-0.4804484510421753,-0.3690679371356964,-0.8390187279880047,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9239988326281309,12.0
84,0.2706140869855881,-0.2002245569229126,-0.5093956784904003,-0.4804484510421753,-0.3690679371356964,-0.8390187279880047,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9239988326281309,12.0
85,0.3043415117263794,-0.22327869534492492,-0.48547166511416434,-0.4804484510421753,-0.3690679371356964,-0.8482958935201168,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9239988326281309,12.0
86,0.3043415117263794,-0.2693869733810425,-0.4615476517379284,-0.4804484510421753,-0.3690679371356964,-0.8575730590522289,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9239988326281309,12.0
87,0.2706140869855881,-0.2693869733810425,-0.4615476517379284,-0.50450040102005,-0.3690679371356964,-0.8575730590522289,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.934535083770752,12.0
88,0.2903433698415756,-0.24633283495903016,-0.44645327985286715,-0.50450040102005,-0.3690679371356964,-0.8575730590522289,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9239988327026367,12.0
89,0.2903433698415756,-0.23284702897071838,-0.4615476517379284,-0.466378960609436,-0.3690679371356964,-0.8575730590522289,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.934535083770752,12.0
90,0.32407079458236693,-0.23284702897071838,-0.44645327985286715,-0.466378960609436,-0.3690679371356964,-0.8575730590522289,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9239988327026367,12.0
91,0.2566159409284592,-0.23284702897071838,-0.4552829213440418,-0.466378960609436,-0.3690679371356964,-0.8575730590522289,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.934535083770752,12.0
92,0.2566159409284592,-0.20979289054870606,-0.4552829213440418,-0.466378960609436,-0.3690679371356964,-0.8575730590522289,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9239988327026367,12.0
93,0.2566159409284592,-0.23284702897071838,-0.4552829213440418,-0.466378960609436,-0.3690679371356964,-0.8482958935201168,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9239988327026367,12.0
94,0.2031592333316803,-0.20979289054870606,-0.4641125628352165,-0.466378960609436,-0.3690679371356964,-0.8335919342935085,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9239988327026367,12.0
95,0.16943180859088897,-0.20979289054870606,-0.4641125628352165,-0.466378960609436,-0.3690679371356964,-0.8335919342935085,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9239988327026367,12.0
96,0.13570438385009764,-0.20979289054870606,-0.4552829213440418,-0.466378960609436,-0.3690679371356964,-0.8243147687613964,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.346595892906189,-0.9239988327026367,12.0
97,0.05739172399044037,-0.17325294613838196,-0.4552829213440418,-0.44232701063156127,-0.34005276739597323,-0.8150376032292843,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.8995344150066376,12.0
98,0.003935016393661499,-0.19630708456039428,-0.4552829213440418,-0.44232701063156127,-0.31103759765625,-0.8243147687613964,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.8995344150066376,12.0
99,0.03766244113445282,-0.19630708456039428,-0.4552829213440418,-0.44232701063156127,-0.31103759765625,-0.8335919342935085,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.8995344150066376,12.0
100,0.07138986587524414,-0.19630708456039428,-0.42509417846798897,-0.44232701063156127,-0.31103759765625,-0.8188879750669003,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.8889981639385224,12.0
101,0.10511729061603546,-0.17931697845458985,-0.42509417846798897,-0.44232701063156127,-0.31103759765625,-0.8188879750669003,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.8889981639385224,12.0
102,0.10511729061603546,-0.20237111687660217,-0.42509417846798897,-0.44232701063156127,-0.31103759765625,-0.8188879750669003,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.8784619128704071,12.0
103,0.10511729061603546,-0.2254252552986145,-0.42509417846798897,-0.44232701063156127,-0.31103759765625,-0.8335919342935085,-0.3489112854003906,-0.3237529397010803,-0.45315866231918334,-0.346595892906189,-0.8784619128704071,12.0
104,0.07138986587524414,-0.2619651997089386,-0.42509417846798897,-0.466378960609436,-0.31103759765625,-0.8335919342935085,-0.3489112854003906,-0.3237529397010803,-0.45315866231918334,-0.346595892906189,-0.892390079498291,12.0
105,0.11597510099411011,-0.2850193381309509,-0.40999980658292773,-0.466378960609436,-0.31103759765625,-0.8335919342935085,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.892390079498291,12.0
106,0.1834299546480179,-0.2850193381309509,-0.40999980658292773,-0.4904309105873108,-0.31103759765625,-0.8335919342935085,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9090896427631379,12.0
107,0.26174261450767516,-0.2619651997089386,-0.39490543469786643,-0.4904309105873108,-0.31103759765625,-0.8188879750669003,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9152529549598694,12.0
108,0.26174261450767516,-0.23891106128692627,-0.40999980658292773,-0.4904309105873108,-0.31103759765625,-0.8374423050880432,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9152529549598694,12.0
109,0.20828590512275696,-0.23891106128692627,-0.40999980658292773,-0.4904309105873108,-0.31103759765625,-0.8374423050880432,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9152529549598694,12.0
110,0.20828590512275696,-0.23891106128692627,-0.40999980658292773,-0.4904309105873108,-0.31103759765625,-0.8281651395559311,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9152529549598694,12.0
111,0.20828590512275696,-0.23891106128692627,-0.40999980658292773,-0.4904309105873108,-0.31103759765625,-0.818887974023819,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9257892060279846,12.0
112,0.20828590512275696,-0.23891106128692627,-0.3860757932066917,-0.4904309105873108,-0.31103759765625,-0.818887974023819,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9257892060279846,12.0
113,0.1548291975259781,-0.23891106128692627,-0.3860757932066917,-0.4904309105873108,-0.31103759765625,-0.818887974023819,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9257892060279846,12.0
114,0.12110177278518677,-0.23891106128692627,-0.37724615171551706,-0.466378960609436,-0.31103759765625,-0.818887974023819,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9257892060279846,12.0
115,0.1548291975259781,-0.23891106128692627,-0.3923405236005783,-0.466378960609436,-0.31103759765625,-0.818887974023819,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9257892060279846,12.0
116,0.12110177278518677,-0.27545100569725034,-0.37724615171551706,-0.44232701063156127,-0.31103759765625,-0.818887974023819,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9363254570960998,12.0
117,0.12110177278518677,-0.27545100569725034,-0.37724615171551706,-0.44232701063156127,-0.31103759765625,-0.818887974023819,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9257892060279846,12.0
118,0.19941443264484404,-0.252396867275238,-0.37724615171551706,-0.44232701063156127,-0.31103759765625,-0.8281651395559311,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9152529549598694,12.0
119,0.23314185738563536,-0.252396867275238,-0.38351088121533394,-0.44232701063156127,-0.31103759765625,-0.8281651395559311,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9257892060279846,12.0
120,0.30059671103954316,-0.252396867275238,-0.38351088121533394,-0.466378960609436,-0.31103759765625,-0.8281651395559311,-0.3489112854003906,-0.3237529397010803,-0.4760554850101471,-0.346595892906189,-0.9257892060279846,12.0
