,Gata2,Gata1,Klf1,Epor,Hba-a2,Elane,Cebpe,Gfi1,Irf8,Csf1r,Ctsg,groups
10,0.7885922181606293,-0.34246686339378357,-0.6264508333802223,-0.5766562509536743,-0.34005276739597323,-0.6928580322861672,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.5618549709767103,16.0
11,0.8560470718145371,-0.31941272497177126,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.683580866754055,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.5574820320308208,16.0
12,0.8560470718145371,-0.31941272497177126,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.683580866754055,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.5680182830989361,16.0
13,0.9572293472290039,-0.2963585865497589,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.683580866754055,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.5618549709022045,16.0
14,0.9037726378440857,-0.31941272497177126,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.7114123615622521,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.5852706544101238,16.0
15,0.9483578729629517,-0.34246686339378357,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.7152627323567867,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6081335286796093,16.0
16,0.8949011653661728,-0.34246686339378357,-0.6264508333802223,-0.5526043009757996,-0.34005276739597323,-0.7152627323567867,-0.3073019695281982,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6081335286796093,16.0
17,0.8949011653661728,-0.34246686339378357,-0.6025268200039864,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6186697797477245,16.0
18,0.8949011653661728,-0.34246686339378357,-0.6025268200039864,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6186697797477245,16.0
19,0.9732138252258301,-0.34246686339378357,-0.5874324481189251,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6431341974437237,16.0
20,0.9732138252258301,-0.3059269189834595,-0.5723380762338638,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6727131925523281,16.0
21,0.9057589715719223,-0.3059269189834595,-0.5723380762338638,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6894127558171749,16.0
22,0.9057589715719223,-0.3059269189834595,-0.5572437043488025,-0.5285523509979249,-0.34005276739597323,-0.7245398978888988,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6894127558171749,16.0
23,0.9057589715719223,-0.3059269189834595,-0.5421493324637413,-0.5285523509979249,-0.34005276739597323,-0.7338170634210109,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6788765047490597,16.0
24,0.9394863963127136,-0.3059269189834595,-0.5421493324637413,-0.5285523509979249,-0.34005276739597323,-0.7283902697265148,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6788765047490597,16.0
25,0.9929431039094925,-0.3059269189834595,-0.5572437043488025,-0.5285523509979249,-0.34005276739597323,-0.7136863104999065,-0.26569265365600586,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.6788765047490597,16.0
26,0.9592156791687012,-0.28287278056144716,-0.5333196909725666,-0.5526043009757996,-0.34005276739597323,-0.7136863104999065,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6788765047490597,16.0
27,0.9592156791687012,-0.3059269189834595,-0.5484140628576278,-0.5526043009757996,-0.34005276739597323,-0.7136863104999065,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6788765047490597,16.0
28,0.9700734853744507,-0.3059269189834595,-0.5484140628576278,-0.5526043009757996,-0.34005276739597323,-0.7229634760320187,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6788765047490597,16.0
29,1.048386145234108,-0.34246686339378357,-0.5484140628576278,-0.5526043009757996,-0.34005276739597323,-0.7229634760320187,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6850398169457912,16.0
30,1.0286568623781205,-0.34246686339378357,-0.5484140628576278,-0.5285523509979249,-0.34005276739597323,-0.7229634760320187,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7017393802106381,16.0
31,0.9414727282524109,-0.34246686339378357,-0.5635084347426891,-0.5285523509979249,-0.34005276739597323,-0.7229634760320187,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.7079026924073696,16.0
32,0.9949294358491898,-0.34246686339378357,-0.5333196918666363,-0.5285523509979249,-0.34005276739597323,-0.7082595168054104,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.6762939397990704,16.0
33,0.9949294358491898,-0.34246686339378357,-0.5333196918666363,-0.5285523509979249,-0.34005276739597323,-0.6897051867842674,-0.26569265365600586,-0.27365121006965637,-0.48944926977157593,-0.38439898669719696,-0.6657576893270015,15.68
34,1.0286568647623062,-0.34246686339378357,-0.5333196918666363,-0.50450040102005,-0.34005276739597323,-0.6711508567631245,-0.26569265365600586,-0.27365121006965637,-0.48944926977157593,-0.38439898669719696,-0.6657576893270015,15.36
35,0.9752001571655273,-0.34246686339378357,-0.5484140637516975,-0.50450040102005,-0.34005276739597323,-0.6711508567631245,-0.26569265365600586,-0.27365121006965637,-0.48944926977157593,-0.38439898669719696,-0.6657576893270015,15.04
36,0.9752001571655273,-0.3655210018157959,-0.5484140637516975,-0.50450040102005,-0.34005276739597323,-0.6804280222952366,-0.26569265365600586,-0.27365121006965637,-0.48944926977157593,-0.38439898669719696,-0.6467149452865124,14.72
37,0.9752001571655273,-0.3655210018157959,-0.5484140637516975,-0.50450040102005,-0.34005276739597323,-0.6711508567631245,-0.22408333778381348,-0.27365121006965637,-0.46655244708061216,-0.38439898669719696,-0.6133158199489117,14.4
38,0.8682867473363877,-0.3655210018157959,-0.5484140637516975,-0.50450040102005,-0.34005276739597323,-0.6804280222952366,-0.1824740219116211,-0.27365121006965637,-0.46655244708061216,-0.38439898669719696,-0.6343883221596479,14.08
39,0.7811026132106781,-0.3655210018157959,-0.5484140637516975,-0.50450040102005,-0.34005276739597323,-0.6711508567631245,-0.1824740219116211,-0.27365121006965637,-0.46655244708061216,-0.38439898669719696,-0.6343883221596479,13.76
40,0.7276459056138992,-0.3885751402378082,-0.5484140637516975,-0.50450040102005,-0.34005276739597323,-0.6804280222952366,-0.1824740219116211,-0.27365121006965637,-0.4207588016986847,-0.38439898669719696,-0.6405516336858272,13.44
41,0.7613733303546906,-0.3885751402378082,-0.5484140637516975,-0.50450040102005,-0.34005276739597323,-0.6804280222952366,-0.1824740219116211,-0.27365121006965637,-0.44365562438964845,-0.38439898669719696,-0.6300153826177121,13.12
42,0.6939184767007828,-0.4116292786598206,-0.5484140637516975,-0.5285523509979249,-0.34005276739597323,-0.6858548159897327,-0.22408333778381348,-0.22354948043823242,-0.44365562438964845,-0.38439898669719696,-0.6361786948144436,12.8
43,0.7276459056138992,-0.4116292786598206,-0.5484140637516975,-0.5285523509979249,-0.34005276739597323,-0.6951319815218449,-0.22408333778381348,-0.22354948043823242,-0.44365562438964845,-0.38439898669719696,-0.6361786948144436,12.48
44,0.7079166227579117,-0.4116292786598206,-0.5635084356367588,-0.5285523509979249,-0.34005276739597323,-0.704409147053957,-0.22408333778381348,-0.22354948043823242,-0.44365562438964845,-0.38439898669719696,-0.671179363578558,12.16
45,0.7613733303546906,-0.4346834170818329,-0.5635084356367588,-0.5285523509979249,-0.3690679371356964,-0.704409147053957,-0.22408333778381348,-0.22354948043823242,-0.4207588016986847,-0.38439898669719696,-0.6606431125104427,11.84
46,0.7613733303546906,-0.4116292786598206,-0.5635084356367588,-0.5285523509979249,-0.3690679371356964,-0.704409147053957,-0.22408333778381348,-0.22354948043823242,-0.4207588016986847,-0.38439898669719696,-0.6395706102997064,11.52
47,0.7613733303546906,-0.4116292786598206,-0.57860280752182,-0.5285523509979249,-0.3690679371356964,-0.704409147053957,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.38439898669719696,-0.6395706102997064,11.2
48,0.7613733303546906,-0.4116292786598206,-0.57860280752182,-0.5285523509979249,-0.3690679371356964,-0.704409147053957,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.38439898669719696,-0.6501068613678217,10.88
49,0.7276459056138992,-0.4116292786598206,-0.57860280752182,-0.5285523509979249,-0.3690679371356964,-0.6951319815218449,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.6562701735645533,10.56
50,0.6939184808731079,-0.4346834170818329,-0.57860280752182,-0.5285523509979249,-0.3690679371356964,-0.6951319815218449,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.6562701735645533,10.24
51,0.6939184808731079,-0.4346834170818329,-0.57860280752182,-0.5285523509979249,-0.3690679371356964,-0.7136863115429878,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.6562701735645533,9.92
52,0.6601910561323165,-0.4346834170818329,-0.57860280752182,-0.5285523509979249,-0.3690679371356964,-0.7044091460108757,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.6729697368294001,9.6
53,0.6939184808731079,-0.4346834170818329,-0.57860280752182,-0.5285523509979249,-0.3690679371356964,-0.719113105237484,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.6668064246326685,9.28
54,0.6939184808731079,-0.4346834170818329,-0.57860280752182,-0.50450040102005,-0.3690679371356964,-0.719113105237484,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.6562701735645533,8.96
55,0.6939184808731079,-0.4346834170818329,-0.602526820898056,-0.50450040102005,-0.3690679371356964,-0.719113105237484,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.6729697362333537,8.64
56,0.6939184808731079,-0.471223361492157,-0.626450834274292,-0.50450040102005,-0.3690679371356964,-0.7338170644640922,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.6624334850907325,8.32
57,0.7613733345270157,-0.471223361492157,-0.626450834274292,-0.50450040102005,-0.3690679371356964,-0.7338170644640922,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.6457339218258857,8.0
58,0.7613733345270157,-0.471223361492157,-0.626450834274292,-0.50450040102005,-0.3690679371356964,-0.7338170644640922,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.656270172894001,7.68
59,0.7811026173830032,-0.4942774999141693,-0.626450834274292,-0.50450040102005,-0.3690679371356964,-0.7283902707695961,-0.22408333778381348,-0.22354948043823242,-0.39786197900772097,-0.346595892906189,-0.656270172894001,7.36
60,0.7276459097862243,-0.5173316383361817,-0.626450834274292,-0.50450040102005,-0.3690679371356964,-0.7136863115429878,-0.1824740219116211,-0.22354948043823242,-0.39786197900772097,-0.38439898669719696,-0.6351976706832647,7.04
61,0.6601910561323165,-0.540385776758194,-0.626450834274292,-0.5285523509979249,-0.3690679371356964,-0.7229634770750999,-0.1824740219116211,-0.22354948043823242,-0.39786197900772097,-0.38439898669719696,-0.6457339218258857,6.72
62,0.6601910561323165,-0.540385776758194,-0.6415452061593533,-0.5285523509979249,-0.3690679371356964,-0.7229634770750999,-0.1824740219116211,-0.17344775080680847,-0.39786197900772097,-0.38439898669719696,-0.6457339218258857,6.4
63,0.5590087807178498,-0.5634399151802063,-0.6415452061593533,-0.5285523509979249,-0.3690679371356964,-0.7229634770750999,-0.1824740219116211,-0.17344775080680847,-0.39786197900772097,-0.38439898669719696,-0.6624334850907325,6.08
64,0.5252813559770584,-0.5634399151802063,-0.6415452061593533,-0.5285523509979249,-0.3690679371356964,-0.7082595178484916,-0.1824740219116211,-0.17344775080680847,-0.39786197900772097,-0.38439898669719696,-0.6685967972874641,5.76
65,0.5144235497713089,-0.5634399151802063,-0.6415452061593533,-0.5285523509979249,-0.3690679371356964,-0.7082595178484916,-0.1824740219116211,-0.17344775080680847,-0.39786197900772097,-0.38439898669719696,-0.6685967972874641,5.44
66,0.5144235497713089,-0.5864940536022186,-0.6566395780444145,-0.5285523509979249,-0.34005276739597323,-0.7082595178484916,-0.1824740219116211,-0.17344775080680847,-0.39786197900772097,-0.38439898669719696,-0.644132379591465,5.12
67,0.5481509745121003,-0.5864940536022186,-0.6805635914206505,-0.5526043009757996,-0.34005276739597323,-0.6989823523163795,-0.22408333778381348,-0.17344775080680847,-0.39786197900772097,-0.38439898669719696,-0.644132379591465,4.8
68,0.5481509745121003,-0.5864940536022186,-0.6805635914206505,-0.5526043009757996,-0.34005276739597323,-0.6989823523163795,-0.22408333778381348,-0.17344775080680847,-0.39786197900772097,-0.38439898669719696,-0.644132379591465,4.48
69,0.4698383146524429,-0.5864940536022186,-0.6956579633057117,-0.5526043009757996,-0.34005276739597323,-0.7082595178484916,-0.22408333778381348,-0.17344775080680847,-0.39786197900772097,-0.38439898669719696,-0.6274328163266182,4.16
70,0.4698383146524429,-0.6230339980125428,-0.710752335190773,-0.5526043009757996,-0.34005276739597323,-0.6989823523163795,-0.22408333778381348,-0.12334602117538453,-0.3749651563167572,-0.38439898669719696,-0.6274328163266182,3.84
71,0.5035657393932342,-0.6230339980125428,-0.710752335190773,-0.5526043009757996,-0.34005276739597323,-0.6989823523163795,-0.22408333778381348,-0.12334602117538453,-0.3520683336257935,-0.38439898669719696,-0.602968398630619,3.52
72,0.5035657393932342,-0.6230339980125428,-0.7258467070758343,-0.5526043009757996,-0.34005276739597323,-0.6989823523163795,-0.22408333778381348,-0.12334602117538453,-0.3520683336257935,-0.38439898669719696,-0.6135046496987343,3.2
73,0.5570224469900131,-0.6230339980125428,-0.7258467070758343,-0.5526043009757996,-0.34005276739597323,-0.675001228749752,-0.22408333778381348,-0.12334602117538453,-0.3520683336257935,-0.38439898669719696,-0.596805087029934,2.88
74,0.5232950222492218,-0.6230339980125428,-0.7258467070758343,-0.5526043009757996,-0.34005276739597323,-0.6897051879763603,-0.22408333778381348,-0.12334602117538453,-0.3291715109348297,-0.38439898669719696,-0.6073413380980491,2.56
75,0.5035657393932342,-0.6230339980125428,-0.7258467070758343,-0.5526043009757996,-0.34005276739597323,-0.7044091472029685,-0.22408333778381348,-0.12334602117538453,-0.3291715109348297,-0.38439898669719696,-0.5906417748332023,2.24
76,0.5035657393932342,-0.6460881364345551,-0.7497707204520703,-0.5526043009757996,-0.34005276739597323,-0.7044091472029685,-0.22408333778381348,-0.12334602117538453,-0.3520683336257935,-0.38439898669719696,-0.5906417748332023,1.92
77,0.4698383146524429,-0.6460881364345551,-0.7497707204520703,-0.5526043009757996,-0.34005276739597323,-0.7136863127350808,-0.22408333778381348,-0.12334602117538453,-0.3520683336257935,-0.38439898669719696,-0.5844784626364707,1.6
78,0.39152565479278567,-0.6460881364345551,-0.7648650923371315,-0.5526043009757996,-0.34005276739597323,-0.7136863127350808,-0.22408333778381348,-0.12334602117538453,-0.3520683336257935,-0.38439898669719696,-0.55107933729887,1.28
79,0.3666697025299072,-0.6460881364345551,-0.7648650923371315,-0.5526043009757996,-0.34005276739597323,-0.7136863127350808,-0.22408333778381348,-0.12334602117538453,-0.3520683336257935,-0.38439898669719696,-0.540543086156249,0.96
80,0.3666697025299072,-0.6460881364345551,-0.7648650923371315,-0.5766562509536743,-0.34005276739597323,-0.7044091472029685,-0.22408333778381348,-0.12334602117538453,-0.3520683336257935,-0.38439898669719696,-0.5133072724193335,0.64
81,0.40039712727069854,-0.6691422748565674,-0.7648650923371315,-0.5766562509536743,-0.34005276739597323,-0.7044091472029685,-0.22408333778381348,-0.12334602117538453,-0.3520683336257935,-0.38439898669719696,-0.5238435234874487,0.32
82,0.3469404196739197,-0.6691422748565674,-0.779959463328123,-0.5766562509536743,-0.34005276739597323,-0.7191131064295768,-0.22408333778381348,-0.07324429154396057,-0.3291715109348297,-0.38439898669719696,-0.555452276095748,0.0
83,0.3132129949331284,-0.6691422748565674,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.7376674364507199,-0.22408333778381348,-0.12334602117538453,-0.2928809034824371,-0.346595892906189,-0.555452276095748,0.0
84,0.24575814127922058,-0.6691422748565674,-0.7560354499518871,-0.6007082009315491,-0.34005276739597323,-0.7562217664718628,-0.22408333778381348,-0.12334602117538453,-0.2928809034824371,-0.346595892906189,-0.5387527128309011,0.0
85,0.24575814127922058,-0.6691422748565674,-0.7560354499518871,-0.6007082009315491,-0.34005276739597323,-0.7415178072452545,-0.22408333778381348,-0.12334602117538453,-0.2928809034824371,-0.346595892906189,-0.5387527128309011,0.0
86,0.24575814127922058,-0.6691422748565674,-0.7560354499518871,-0.6007082009315491,-0.34005276739597323,-0.7415178072452545,-0.22408333778381348,-0.12334602117538453,-0.2928809034824371,-0.346595892906189,-0.5438672902435064,0.0
87,0.2794855660200119,-0.6691422748565674,-0.7711298218369484,-0.6007082009315491,-0.34005276739597323,-0.7360910135507583,-0.26569265365600586,-0.12334602117538453,-0.3157777261734009,-0.346595892906189,-0.5772664155811071,0.0
88,0.2794855660200119,-0.6691422748565674,-0.7560354499518871,-0.6007082009315491,-0.34005276739597323,-0.7268138480186462,-0.3073019695281982,-0.12334602117538453,-0.3157777261734009,-0.346595892906189,-0.5772664155811071,0.0
89,0.2794855660200119,-0.6691422748565674,-0.7560354499518871,-0.6007082009315491,-0.34005276739597323,-0.7360910135507583,-0.3073019695281982,-0.12334602117538453,-0.3157777261734009,-0.346595892906189,-0.5772664155811071,0.0
90,0.2794855660200119,-0.6691422748565674,-0.7560354499518871,-0.6007082009315491,-0.34005276739597323,-0.7268138480186462,-0.3073019695281982,-0.07324429154396057,-0.36157137155532837,-0.346595892906189,-0.5687599226832389,0.0
91,0.24575814127922058,-0.6691422748565674,-0.7560354499518871,-0.6007082009315491,-0.34005276739597323,-0.7082595179975033,-0.3073019695281982,-0.07324429154396057,-0.3386745488643646,-0.346595892906189,-0.5792961737513542,0.0
92,0.24575814127922058,-0.6691422748565674,-0.7560354499518871,-0.6007082009315491,-0.34005276739597323,-0.6715757887065411,-0.3073019695281982,-0.12334602117538453,-0.3386745488643646,-0.346595892906189,-0.5428467342257499,0.0
93,0.1783032876253128,-0.6691422748565674,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6715757887065411,-0.3073019695281982,-0.12334602117538453,-0.3386745488643646,-0.346595892906189,-0.5428467342257499,0.0
94,0.14457586288452148,-0.6691422748565674,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6715757887065411,-0.3073019695281982,-0.12334602117538453,-0.2928809034824371,-0.346595892906189,-0.5428467342257499,0.0
95,0.12484658002853394,-0.6691422748565674,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6715757887065411,-0.3073019695281982,-0.12334602117538453,-0.3157777261734009,-0.346595892906189,-0.5366834220290184,0.0
96,0.12484658002853394,-0.6921964132785797,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6862797479331494,-0.3073019695281982,-0.12334602117538453,-0.3157777261734009,-0.346595892906189,-0.5472196731716394,0.0
97,0.12484658002853394,-0.6921964132785797,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6770025824010372,-0.3073019695281982,-0.12334602117538453,-0.30238394141197206,-0.346595892906189,-0.553382985368371,0.0
98,0.12484658002853394,-0.6921964132785797,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6770025824010372,-0.3073019695281982,-0.12334602117538453,-0.30238394141197206,-0.346595892906189,-0.553382985368371,0.0
99,0.12484658002853394,-0.6691422748565674,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6862797479331494,-0.3073019695281982,-0.12334602117538453,-0.30238394141197206,-0.38439898669719696,-0.5639192364364862,0.0
100,0.12484658002853394,-0.6460881364345551,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6862797479331494,-0.3073019695281982,-0.12334602117538453,-0.2794871187210083,-0.38439898669719696,-0.5639192364364862,0.0
101,0.12484658002853394,-0.6460881364345551,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6715757887065411,-0.26569265365600586,-0.12334602117538453,-0.2794871187210083,-0.38439898669719696,-0.5472196731716394,0.0
102,0.12484658002853394,-0.6691422748565674,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6808529542386532,-0.26569265365600586,-0.12334602117538453,-0.2565902960300446,-0.346595892906189,-0.5156109205633402,0.0
103,0.09111915528774261,-0.6691422748565674,-0.7560354499518871,-0.5766562509536743,-0.34005276739597323,-0.6808529542386532,-0.26569265365600586,-0.12334602117538453,-0.2565902960300446,-0.346595892906189,-0.5112379816174507,0.0
104,0.09111915528774261,-0.6691422748565674,-0.7560354499518871,-0.6007082009315491,-0.34005276739597323,-0.6901301197707653,-0.26569265365600586,-0.07324429154396057,-0.2565902960300446,-0.346595892906189,-0.4806102529168129,0.0
105,0.12484658002853394,-0.6691422748565674,-0.7560354499518871,-0.6007082009315491,-0.31103759765625,-0.6685892094671726,-0.26569265365600586,-0.07324429154396057,-0.2565902960300446,-0.346595892906189,-0.46391069024801257,0.0
106,0.12484658002853394,-0.6460881364345551,-0.7560354499518871,-0.6007082009315491,-0.31103759765625,-0.6685892094671726,-0.26569265365600586,-0.07324429154396057,-0.2565902960300446,-0.346595892906189,-0.4849831924587488,0.0
107,0.09111915111541748,-0.6460881364345551,-0.7560354499518871,-0.6007082009315491,-0.31103759765625,-0.6685892094671726,-0.26569265365600586,-0.07324429154396057,-0.2565902960300446,-0.346595892906189,-0.5016827557235957,0.0
108,0.09111915111541748,-0.6230339980125428,-0.7560354499518871,-0.6007082009315491,-0.31103759765625,-0.6500348794460297,-0.26569265365600586,0.0061650705337524415,-0.2565902960300446,-0.346595892906189,-0.45774738050997255,0.0
109,0.03766244351863861,-0.6230339980125428,-0.7560354499518871,-0.6007082009315491,-0.31103759765625,-0.6647388386726379,-0.26569265365600586,0.0061650705337524415,-0.2565902960300446,-0.346595892906189,-0.42816838540136815,0.0
110,0.09111915111541748,-0.6230339980125428,-0.7560354499518871,-0.6007082009315491,-0.2820224279165268,-0.6554616743326187,-0.3073019695281982,0.0061650705337524415,-0.2565902960300446,-0.346595892906189,-0.42816838540136815,0.0
111,0.09111915111541748,-0.6230339980125428,-0.7560354499518871,-0.6007082009315491,-0.2820224279165268,-0.6461845088005066,-0.3073019695281982,0.0061650705337524415,-0.2565902960300446,-0.346595892906189,-0.4220050732046366,0.0
112,0.09111915111541748,-0.6230339980125428,-0.7560354499518871,-0.6007082009315491,-0.2820224279165268,-0.6461845088005066,-0.3073019695281982,-0.043936659097671506,-0.2565902960300446,-0.346595892906189,-0.41146882213652136,0.0
113,0.09111915111541748,-0.6230339980125428,-0.7560354499518871,-0.6007082009315491,-0.2820224279165268,-0.6461845088005066,-0.3073019695281982,-0.043936659097671506,-0.2336934733390808,-0.346595892906189,-0.3870044044405222,0.0
114,0.09111915111541748,-0.6230339980125428,-0.7258467070758343,-0.6007082009315491,-0.2820224279165268,-0.6608884680271149,-0.3073019695281982,-0.043936659097671506,-0.21079665064811706,-0.346595892906189,-0.39754065550863743,0.0
115,0.023664297461509706,-0.6230339980125428,-0.7258467070758343,-0.6007082009315491,-0.2820224279165268,-0.6608884680271149,-0.3073019695281982,-0.043936659097671506,-0.21079665064811706,-0.346595892906189,-0.3808410928398371,0.0
116,0.023664297461509706,-0.6230339980125428,-0.7258467070758343,-0.6007082009315491,-0.31103759765625,-0.6516113024950028,-0.3073019695281982,-0.043936659097671506,-0.18789982795715332,-0.346595892906189,-0.3780696967989206,0.0
117,-0.010063127279281617,-0.6230339980125428,-0.7258467070758343,-0.6007082009315491,-0.31103759765625,-0.6608884680271149,-0.3073019695281982,-0.043936659097671506,-0.16500300526618958,-0.346595892906189,-0.350833883062005,0.0
118,0.023664297461509706,-0.6230339980125428,-0.7258467070758343,-0.6007082009315491,-0.31103759765625,-0.6608884680271149,-0.3073019695281982,-0.043936659097671506,-0.16500300526618958,-0.346595892906189,-0.350833883062005,0.0
119,0.023664297461509706,-0.6230339980125428,-0.7258467070758343,-0.6007082009315491,-0.31103759765625,-0.6516113024950028,-0.3073019695281982,-0.043936659097671506,-0.16500300526618958,-0.346595892906189,-0.36753344632685186,0.0
120,0.023664297461509706,-0.6230339980125428,-0.7258467070758343,-0.6007082009315491,-0.31103759765625,-0.6608884680271149,-0.3073019695281982,-0.09403838872909547,-0.18789982795715332,-0.346595892906189,-0.3402976325899363,0.0
